User Name,Codename,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Vaccine Free Mommies,"",none,,,,426,,2022-01-05 09:26:10 EST,2022-01-05,09:26:10,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/171198889587473/permalink/7036262326414394,"www.novaxwallofficial.com Get your brick of the official world anti vax wall, and make history! Share with your friends...","",,"","","",0,,,0,-26
Vaccine Free Mommies,"",none,,,,316,,2021-02-11 14:33:05 EST,2021-02-11,14:33:05,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/171198889587473/permalink/5305151279525516,https://www.facebook.com/111973410630185/posts/218124996681692/ hi everyone please take the time to contact these tennessean to help us pass this for religious exemption this could save children from being vax invited in future thank you all just a concerned tennessee mom trying to help out kids,"",,"",This is a re-share of a post,"",0,,,0,-20
Western Slope Mom & Pop Shops,"",none,,,,1056,,2022-02-28 15:35:09 EST,2022-02-28,15:35:09,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/3629963273740483/permalink/7063287720408004,"Individual health freedoms and protections will be restored to ALL citizens. Child sex trafficking thru Colorado will stop under my watch. Your children will be safe again. Pedophilia will stay an illegal act in perpetuity. Let’s make Colorado First again. It’s time to put Colorado First- to Make Colorado Strong I am your ProLife Constitutional Conservative Choice For Colorado Governor in 2022. I will undo ALL this current administration has done to harm Colorado. Let’s work together to put an end to the destruction of our Constitutional freedoms. Putting Colorado First means putting an end to vax or lose your job policies. It means putting our children first in schools without foreign interference. It means restoring commerce. It means getting our oil, gas and coal back. It means getting our energy independence back. It means restoring parental choice for schools and curriculum. It means jobs for citizens first. It means restoring budgetary processes that put our seniors and vets before illegal immigrants. It means cutting taxes and deregulation. It means keeping our water for our use first. It means getting our businesses flourishing again. It means protecting our AG industry. It means getting back our Constitutional rights to free, fair and accurate elections. It means restoring our Election Integrity. It means restoring law and order. It means returning to due process and equal representation in Judicial systems designed by our ConstItution. It means less government, not more. It means that integrity, Justice and liberty for all will prevail as the norm not the exception. Join me as we fundamentally transform our state back to greatness again. Vote Laurie Clark In as Colorado Governor in 2022",http://www.laurieforgov.com/,,"",Laurie Clark | For Colorado Governor,"FIGHTING FOR LIBERTY Your Constitutional Conservative Choice for Colorado Restoring Your Constitutional Freedoms and Rights Pro-Liberty, Pro-Justice, Pro-Energy Pro-Business, Pro-2A, Pro-Ag, Join Us! DONATE It is time we put Colorado First to make Colorado Strong. Families Jobs Education Business Ra...",0,,,0,-12
West Village Moms- West Village Moms Fb,"",none,,,,1299,,2021-08-03 17:00:49 EDT,2021-08-03,17:00:49,Photo,5,2,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/146077609408468/permalink/818090888873800,"Hi Moms! Kids at Work, located in flatiron, has just launched our Fall schedule of SAFE, INDOOR drop-in classes and activities for infants, toddlers, preschoolers and the grown-ups who love them! Come to any class, any day, any time with a package that NEVER expires! Single drop-ins also available. Music, soccer, yoga, cooking, Mandarin, basketball, sign language, and more! Why commit to only one class, when you mix it up all within a consistent, welcoming space? As of Sept 20 we will have a """"vax or 24 hour test policy"""" for all adults who enter our space. 💉😷 Join us as we celebrate our grand re-opening! Feel free to PM me to set up a time to stop by or make a summer reservation to check out a class! I am the owner. ❤ https://www.kidsatworknyc.com/current-full-schedule/",https://www.facebook.com/photo.php?fbid=10220764782209032&set=gm.818090888873800&type=3,,"",Photos from Julie Averill's post,"",0,,,5,-0.5
WE THE KIDS MOMS,"",none,,,,352,,2021-12-03 06:48:37 EST,2021-12-03,06:48:37,Link,5,3,0,2,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/305239040044473/permalink/1042861859615517,"California judge delivers ruling to help parents fight state vaccine mandates ---- By Kevin Fobbs and Susan Swift | Nov 29, 2021 WASHINGTON: Parents in California and across America may soon have a reason to celebrate freedom from student vaccine mandates. What a San Diego County State Court just said about California’s Vaccine Mandate for Students is key. Two different plaintiffs’ groups recently sued the state of California over its COVID-19 student vaccine mandate and lost. But in dismissing the case, San Diego Superior Court Judge Cynthia Freeman might have given parents a way to oppose the state’s vaccine mandate. Read why Anti-Vax Mandate Parents should read this!! ",https://www.commdiginews.com/news-2/california-judge-delivers-ruling-to-help-parents-fight-state-vaccine-mandates-141430/,,"",California judge delivers ruling to help parents fight state vaccine mandates,Parents in California and across America may soon have a reason to celebrate freedom from student vaccine mandates.,0,,,5,-0.69
What's Happening in Momence,"",none,,,,6016,,2021-12-20 16:41:27 EST,2021-12-20,16:41:27,Photo,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/218858558462815/permalink/1634199056928751,"Hello Everyone!! According to Health Department and NHDCA (National Health Duct Cleaning Association) if you have pets or smokers in the house then it should be cleaned at least once in a year but if you not then you should clean it at least once in 2 years Duct cleaning is soooo necessary. What are you breathing?? We are charging a flat price for the whole house Duct Cleaning services. IF ANY ONE INTERESTED I guarantee all my work. Our service package includes the following: ➡😊Unlimited supply vents. ➡😊Inspection of coil & blower motor. ➡😊insured and bonded. You must consider duct cleaning if you have ➡😊Residents with allergies and asthma. ➡😊Smoker in the household. ➡😊Hair and dander from pet. ➡😊Done duct cleaning more than a year ago. HOW DO WE DO OUR SERVICES: We use a spin vax to sweep out all the ductwork and we come behind it with a Vortex industrial-strength vacuum pulling out all the Dust, germs and allergens we then sanitize your system with a product that is safe for your family and pets that kills mold dust mites germs bacteria within 30 seconds it's the same product you see them spraying for covid we also deodorize the ventilation system Contact now!!will you include cleaning out your dryer vent for $50‐$70 if you mention this ad when we do the air duct cleaning service",https://www.facebook.com/photo.php?fbid=483377133429139&set=gm.1634199056928751&type=3,,"","","",0,,,2,-32.5
Work At Home For Mom's & Dad's,"",none,,,,95511,,2021-06-18 09:57:37 EDT,2021-06-18,09:57:37,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2015778781811935/permalink/4233842970005494,"We are looking for people to work from home booking travel with Vax, Sandals, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-52
Work At Home For Mom's & Dad's,"",none,,,,112145,,2021-02-09 07:55:55 EST,2021-02-09,07:55:55,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2015778781811935/permalink/3855085187881276,"We are looking for people to work from home booking travel with Room-Res, Vax, Disney, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-52
Work At Home For Mom's & Dad's,"",none,,,,112166,,2021-02-08 08:20:04 EST,2021-02-08,08:20:04,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2015778781811935/permalink/3852659411457187,"We are looking for people to work from home booking travel with Room-Res, Vax, Disney, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-52
Work At Home For Mom's & Dad's,"",none,,,,112120,,2021-02-07 07:58:31 EST,2021-02-07,07:58:31,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2015778781811935/permalink/3850088955047566,"We are looking for people to work from home booking travel with Room-Res, Vax, Disney, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-52
Work at Home Mom's and Dad's USA,"",none,,,,39112,,2021-02-09 07:59:34 EST,2021-02-09,07:59:34,Status,5,0,5,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1574836119452936/permalink/2907144146222120,"We are looking for people to work from home booking travel with Room-Res, Vax, Disney, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,5,-3.8
Work at Home Mom's and Dad's USA,"",none,,,,57024,,2022-02-01 09:43:32 EST,2022-02-01,09:43:32,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1574836119452936/permalink/3183264161943449,**NO VAX MANDATE !!! ** ...Start PT or FT : Short Video overview at the website below : [https://davidallencapital.com/partner_video/102012761](https://davidallencapital.com/partner_video/102012761?fbclid=IwAR18GkpQoN3A-q5Oi8j94R6LxxUY41xhlWRM2Cqsd1VRrv0SHSBhqZVCy60),https://www.facebook.com/photo.php?fbid=5292542770776447&set=gm.3183264161943449&type=3,,"","","",0,,,0,-16
Work at Home Mom's and Dad's USA,"",none,,,,37312,,2021-09-18 19:02:12 EDT,2021-09-18,19:02:12,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1574836119452936/permalink/3079677882302078,"Is travel your passion? Ever thought of becoming a Certified Travel Specialist? Is it time you started your own business? ✈Becoming a trained Travel Agent allows you to sell travel worldwide and earn commissions off of each travel booking. You can become affiliated with top vendors such as Carnival Cruise Lines, Royal Caribbean, VAX, etc. and be a registered agent to sell all travel including Vacation Packages, Group Packages, Cruises, Disney Theme Park Tickets etc. You can choose to sell all or target a few. Earn 80% of commissions Become affiliated with top vendors of your choice Group and one-on-one trainings Access to Certification Programs Become CLIA certified Travel Agent Rates Monthly Residual Income Rewards Membership Site Work from the comfort of your home 🌴If you're interested in attending an online, informational meeting to get all of the details: Text """"TRAVEL"""" to 229-296-8968 🏖We look forward to working with you!",https://www.facebook.com/photo.php?fbid=397009465321360&set=gm.3079677882302078&type=3,,"","","",0,,,0,-22
